MovieID,movie title,Genre
1252,"Contempt (Mépris, Le) (1963)",[7]
1253,"Tie That Binds, The (1995)",[15]
1254,Gone Fishin' (1997),[4]
1255,Broken English (1996),[7]
1256,"Designated Mourner, The (1997)",[7]
1257,"Designated Mourner, The (1997)",[7]
1258,Trial and Error (1997),"[4, 13]"
1259,Pie in the Sky (1995),"[4, 13]"
1260,Total Eclipse (1995),[7]
1261,"Run of the Country, The (1995)",[7]
1262,Walking and Talking (1996),[13]
1263,Foxfire (1996),[7]
1264,Nothing to Lose (1994),[7]
1265,Star Maps (1997),[7]
1266,Bread and Chocolate (Pane e cioccolata) (1973),[7]
1267,Clockers (1995),[7]
1268,Bitter Moon (1992),[7]
1269,Love in the Afternoon (1957),"[4, 13]"
1270,Life with Mikey (1993),[4]
1271,North (1994),[4]
1272,Talking About Sex (1994),"[4, 7]"
1273,Color of Night (1994),"[7, 15]"
1274,Robocop 3 (1993),"[14, 15]"
1275,Killer (Bulletproof Heart) (1994),[15]
1276,Sunset Park (1996),[7]
1277,Set It Off (1996),"[0, 5]"
1278,Selena (1997),"[7, 11]"
1279,Wild America (1997),"[1, 3]"
1280,Gang Related (1997),[5]
1281,Manny & Lo (1996),[7]
1282,"Grass Harp, The (1995)",[7]
1283,Out to Sea (1997),[4]
1284,Before and After (1996),"[7, 12]"
1285,Princess Caraboo (1994),[7]
1286,Shall We Dance? (1937),"[4, 11, 13]"
1287,Ed (1996),[4]
1288,Denise Calls Up (1995),[4]
1289,Jack and Sarah (1995),[13]
1290,Country Life (1994),"[7, 13]"
1291,Celtic Pride (1996),[4]
1292,"Simple Wish, A (1997)","[3, 8]"
1293,Star Kid (1997),"[1, 3, 8, 14]"
1294,Ayn Rand: A Sense of Life (1997),[6]
1295,Kicked in the Head (1997),"[4, 7]"
1296,Indian Summer (1996),"[4, 7]"
1297,Love Affair (1994),"[7, 13]"
1298,"Band Wagon, The (1953)","[4, 11]"
1299,Penny Serenade (1941),"[7, 13]"
1300,'Til There Was You (1997),"[7, 13]"
1301,Stripes (1981),[4]
1302,Late Bloomers (1996),[4]
1303,"Getaway, The (1994)",[0]
1304,New York Cop (1996),"[0, 5]"
1305,National Lampoon's Senior Trip (1995),[4]
1306,Delta of Venus (1994),[7]
1307,Carmen Miranda: Bananas Is My Business (1994),[6]
1308,Babyfever (1994),"[4, 7]"
1309,"Very Natural Thing, A (1974)",[7]
1310,"Walk in the Sun, A (1945)",[7]
1311,Waiting to Exhale (1995),"[4, 7]"
1312,"Pompatus of Love, The (1996)","[4, 7]"
1313,Palmetto (1998),"[9, 12, 15]"
1314,Surviving the Game (1994),"[0, 1, 15]"
1315,Inventing the Abbotts (1997),"[7, 13]"
1316,"Horse Whisperer, The (1998)",[7]
1317,"Journey of August King, The (1995)",[7]
1318,Catwalk (1995),[6]
1319,"Neon Bible, The (1995)",[7]
1320,Homage (1995),[7]
1321,Open Season (1996),[4]
1322,Metisse (Café au Lait) (1993),[4]
1323,"Wooden Man's Bride, The (Wu Kui) (1994)",[7]
1324,Loaded (1994),"[7, 15]"
1325,August (1996),[7]
1326,Boys (1996),[7]
1327,Captives (1994),[7]
1328,Of Love and Shadows (1994),[7]
1329,"Low Life, The (1994)",[7]
1330,An Unforgettable Summer (1994),[7]
1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",[6]
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),[7]
1333,Midnight Dancers (Sibak) (1994),"[4, 7]"
1334,Somebody to Love (1994),[7]
1335,American Buffalo (1996),[7]
1336,Kazaam (1996),"[3, 4, 8]"
1337,Larger Than Life (1996),[4]
1338,Two Deaths (1995),[7]
1339,Stefano Quantestorie (1993),"[4, 7]"
1340,"Crude Oasis, The (1995)",[13]
1341,Hedd Wyn (1992),[7]
1342,"Convent, The (Convento, O) (1995)",[7]
1343,Lotto Land (1995),[7]
1344,"Story of Xinghua, The (1993)",[7]
1345,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",[7]
1346,Dingo (1992),[7]
1347,"Ballad of Narayama, The (Narayama Bushiko) (1958)",[7]
1348,Every Other Weekend (1990),[7]
1349,Mille bolle blu (1993),[4]
1350,Crows and Sparrows (1949),[7]
1351,Lover's Knot (1996),[4]
1352,Shadow of Angels (Schatten der Engel) (1976),[7]
1353,1-900 (1994),[13]
1354,Venice/Venice (1992),[7]
1355,Infinity (1996),[7]
1356,Ed's Next Move (1996),[4]
1357,For the Moment (1994),"[13, 16]"
1358,The Deadly Cure (1996),[0]
1359,Boys in Venice (1996),[7]
1360,"Sexual Life of the Belgians, The (1994)",[4]
1361,"Search for One-eye Jimmy, The (1996)",[4]
1362,American Strays (1996),[0]
1363,"Leopard Son, The (1996)",[6]
1364,Bird of Prey (1996),[0]
1365,Johnny 100 Pesos (1993),"[0, 7]"
1366,JLG/JLG - autoportrait de décembre (1994),"[6, 7]"
1367,Faust (1994),[2]
1368,Mina Tannenbaum (1994),[7]
1369,"Forbidden Christ, The (Cristo proibito, Il) (1950)",[7]
1370,I Can't Sleep (J'ai pas sommeil) (1994),"[7, 15]"
1371,"Machine, The (1994)","[4, 10]"
1372,"Stranger, The (1994)",[0]
1373,Good Morning (1971),[18]
1374,Falling in Love Again (1980),[4]
1375,"Cement Garden, The (1993)",[7]
1376,Meet Wally Sparks (1997),[4]
1377,Hotel de Love (1996),"[4, 13]"
1378,Rhyme & Reason (1997),[6]
1379,Love and Other Catastrophes (1996),[13]
1380,Hollow Reed (1996),[7]
1381,Losing Chase (1996),[7]
1382,"Bonheur, Le (1965)",[7]
1383,"Second Jungle Book: Mowgli & Baloo, The (1997)","[1, 3]"
1384,Squeeze (1996),[7]
1385,Roseanna's Grave (For Roseanna) (1997),"[4, 13]"
1386,Tetsuo II: Body Hammer (1992),[14]
1387,Fall (1997),[13]
1388,Gabbeh (1996),[7]
1389,Mondo (1996),[7]
1390,"Innocent Sleep, The (1995)",[5]
1391,For Ever Mozart (1996),[7]
1392,"Locusts, The (1997)",[7]
1393,Stag (1997),"[0, 15]"
1394,Swept from the Sea (1997),[13]
1395,Hurricane Streets (1998),[7]
1396,Stonewall (1995),[7]
1397,Of Human Bondage (1934),[7]
1398,Anna (1996),[7]
1399,Stranger in the House (1997),[15]
1400,Picture Bride (1995),"[7, 13]"
1401,M. Butterfly (1993),[7]
1402,"Ciao, Professore! (1993)",[7]
1403,Caro Diario (Dear Diary) (1994),"[4, 7]"
1404,Withnail and I (1987),[4]
1405,Boy's Life 2 (1997),[7]
1406,When Night Is Falling (1995),"[7, 13]"
1407,"Specialist, The (1994)",[0]
1408,Gordy (1995),[4]
1409,"Swan Princess, The (1994)","[2, 3]"
1410,Harlem (1993),[7]
1411,Barbarella (1968),"[1, 14]"
1412,Land Before Time III: The Time of the Great Giving (1995) (V),"[2, 3]"
1413,Street Fighter (1994),[0]
1414,Coldblooded (1995),[0]
1415,"Next Karate Kid, The (1994)","[0, 3]"
1416,No Escape (1994),"[0, 14]"
1417,"Turning, The (1992)",[7]
1418,"Joy Luck Club, The (1993)",[7]
1419,Highlander III: The Sorcerer (1994),"[0, 14]"
1420,Gilligan's Island: The Movie (1998),[4]
1421,My Crazy Life (Mi vida loca) (1993),[7]
1422,Suture (1993),"[9, 15]"
1423,"Walking Dead, The (1995)","[7, 16]"
1424,I Like It Like That (1994),"[4, 7, 13]"
1425,I'll Do Anything (1994),"[4, 7]"
1426,Grace of My Heart (1996),"[4, 7]"
1427,Drunks (1995),[7]
1428,SubUrbia (1997),[4]
1429,Sliding Doors (1998),"[7, 13]"
1430,Ill Gotten Gains (1997),[7]
1431,Legal Deceit (1997),[15]
1432,"Mighty, The (1998)",[7]
1433,Men of Means (1998),"[0, 7]"
1434,Shooting Fish (1997),[13]
1435,"Steal Big, Steal Little (1995)",[4]
1436,Mr. Jones (1993),"[7, 13]"
1437,House Party 3 (1994),[4]
1438,Panther (1995),[7]
1439,Jason's Lyric (1994),"[5, 7]"
1440,Above the Rim (1994),[7]
1441,Moonlight and Valentino (1995),"[7, 13]"
1442,"Scarlet Letter, The (1995)",[7]
1443,8 Seconds (1994),[7]
1444,That Darn Cat! (1965),"[3, 4, 12]"
1445,Ladybird Ladybird (1994),[7]
1446,"Bye Bye, Love (1995)",[4]
1447,Century (1993),[7]
1448,My Favorite Season (1993),[7]
1449,Pather Panchali (1955),[7]
1450,Golden Earrings (1947),"[1, 13]"
1451,Foreign Correspondent (1940),[15]
1452,Lady of Burlesque (1943),"[4, 12]"
1453,Angel on My Shoulder (1946),"[5, 7]"
1454,Angel and the Badman (1947),[17]
1455,"Outlaw, The (1943)",[17]
1456,Beat the Devil (1954),"[4, 7]"
1457,Love Is All There Is (1996),"[4, 7]"
1458,"Damsel in Distress, A (1937)","[4, 11, 13]"
1459,Madame Butterfly (1995),[11]
1460,Sleepover (1995),"[4, 7]"
1461,Here Comes Cookie (1935),[4]
1462,"Thieves (Voleurs, Les) (1996)","[5, 7, 13]"
1463,"Boys, Les (1997)",[4]
1464,"Stars Fell on Henrietta, The (1995)",[7]
1465,Last Summer in the Hamptons (1995),"[4, 7]"
1466,Margaret's Museum (1995),[7]
1467,"Saint of Fort Washington, The (1993)",[7]
1468,"Cure, The (1995)",[7]
1469,Tom and Huck (1995),"[1, 3]"
1470,Gumby: The Movie (1995),"[2, 3]"
1471,Hideaway (1995),[15]
1472,"Visitors, The (Visiteurs, Les) (1993)","[4, 14]"
1473,"Little Princess, The (1939)","[3, 7]"
1474,Nina Takes a Lover (1994),"[4, 13]"
1475,Bhaji on the Beach (1993),"[4, 7]"
1476,Raw Deal (1948),[9]
1477,Nightwatch (1997),"[10, 15]"
1478,Dead Presidents (1995),"[0, 5, 7]"
1479,Reckless (1995),[4]
1480,Herbie Rides Again (1974),"[1, 3, 4]"
1481,S.F.W. (1994),[7]
1482,"Gate of Heavenly Peace, The (1995)",[6]
1483,"Man in the Iron Mask, The (1998)","[0, 7, 13]"
1484,"Jerky Boys, The (1994)","[0, 4]"
1485,"Colonel Chabert, Le (1994)","[7, 13, 16]"
1486,Girl in the Cadillac (1995),[7]
1487,Even Cowgirls Get the Blues (1993),"[4, 13]"
1488,Germinal (1993),[7]
1489,Chasers (1994),[4]
1490,Fausto (1993),[4]
1491,Tough and Deadly (1995),"[0, 7, 15]"
1492,Window to Paris (1994),[4]
1493,"Modern Affair, A (1995)",[13]
1494,"Mostro, Il (1994)",[4]
1495,Flirt (1995),[7]
1496,Carpool (1996),"[4, 5]"
1497,"Line King: Al Hirschfeld, The (1996)",[6]
1498,Farmer & Chase (1995),[4]
1499,Grosse Fatigue (1994),[4]
1500,Santa with Muscles (1996),[4]
1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),[16]
1502,Naked in New York (1994),"[4, 13]"
1503,Gold Diggers: The Secret of Bear Mountain (1995),"[1, 3]"
1504,"Bewegte Mann, Der (1994)",[4]
1505,Killer: A Journal of Murder (1995),"[5, 7]"
1506,Nelly & Monsieur Arnaud (1995),[7]
1507,Three Lives and Only One Death (1996),[4]
1508,"Babysitter, The (1995)","[7, 15]"
1509,Getting Even with Dad (1994),[4]
1510,Mad Dog Time (1996),[5]
1511,Children of the Revolution (1996),[4]
1512,"World of Apu, The (Apur Sansar) (1959)",[7]
1513,Sprung (1997),[4]
1514,Dream With the Fishes (1997),[7]
1515,Wings of Courage (1995),"[1, 13]"
1516,"Wedding Gift, The (1994)",[7]
1517,Race the Sun (1996),[7]
1518,Losing Isaiah (1995),[7]
1519,New Jersey Drive (1995),"[5, 7]"
1520,"Fear, The (1995)",[10]
1521,Mr. Wonderful (1993),"[4, 13]"
1522,Trial by Jury (1994),[15]
1523,"Good Man in Africa, A (1994)","[0, 1]"
1524,Kaspar Hauser (1993),[7]
1525,"Object of My Affection, The (1998)","[4, 13]"
1526,Witness (1985),"[7, 13, 15]"
1527,Senseless (1998),[4]
1528,Nowhere (1997),[7]
1529,Underground (1995),[16]
1530,Jefferson in Paris (1995),[7]
1531,Far From Home: The Adventures of Yellow Dog (1995),"[1, 3]"
1532,Foreign Student (1994),[7]
1533,I Don't Want to Talk About It (De eso no se habla) (1993),[7]
1534,Twin Town (1997),"[4, 5]"
1535,"Enfer, L' (1994)",[7]
1536,Aiqing wansui (1994),[7]
1537,Cosi (1996),[4]
1538,All Over Me (1997),[7]
1539,Being Human (1993),[7]
1540,"Amazing Panda Adventure, The (1995)","[1, 3]"
1541,"Beans of Egypt, Maine, The (1994)",[7]
1542,"Scarlet Letter, The (1926)",[7]
1543,Johns (1996),[7]
1544,It Takes Two (1995),[4]
1545,Frankie Starlight (1995),"[7, 13]"
1546,Shadows (Cienie) (1988),[7]
1547,"Show, The (1995)",[6]
1548,The Courtyard (1995),"[0, 15]"
1549,Dream Man (1995),[15]
1550,Destiny Turns on the Radio (1995),[4]
1551,"Glass Shield, The (1994)",[7]
1552,"Hunted, The (1995)",[0]
1553,"Underneath, The (1995)","[12, 15]"
1554,Safe Passage (1994),[7]
1555,"Secret Adventures of Tom Thumb, The (1993)","[1, 3]"
1556,Condition Red (1995),"[0, 7, 15]"
1557,Yankee Zulu (1994),"[4, 7]"
1558,Aparajito (1956),[7]
1559,Hostile Intentions (1994),"[0, 7, 15]"
1560,Clean Slate (Coup de Torchon) (1981),[5]
1561,Tigrero: A Film That Was Never Made (1994),"[6, 7]"
1562,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",[6]
1563,"Promise, The (Versprechen, Das) (1994)",[13]
1564,To Cross the Rubicon (1991),[7]
1565,Daens (1992),[7]
1566,"Man from Down Under, The (1943)",[7]
1567,Careful (1992),[4]
1568,Vermont Is For Lovers (1992),"[4, 13]"
1569,"Vie est belle, La (Life is Rosey) (1987)","[4, 7]"
1570,Quartier Mozart (1992),[4]
1571,Touki Bouki (Journey of the Hyena) (1973),[7]
1572,Wend Kuuni (God's Gift) (1982),[7]
1573,Spirits of the Dead (Tre passi nel delirio) (1968),[10]
1574,Pharaoh's Army (1995),[16]
1575,"I, Worst of All (Yo, la peor de todas) (1990)",[7]
1576,"Hungarian Fairy Tale, A (1987)",[8]
1577,"Death in the Garden (Mort en ce jardin, La) (1956)",[7]
1578,"Collectionneuse, La (1967)",[7]
1579,Baton Rouge (1988),[15]
1580,Liebelei (1933),[13]
1581,"Woman in Question, The (1950)",[12]
1582,T-Men (1947),[9]
1583,"Invitation, The (Zaproszenie) (1986)",[7]
1584,"Symphonie pastorale, La (1946)",[7]
1585,American Dream (1990),[6]
1586,Lashou shentan (1992),"[0, 5, 7]"
1587,Terror in a Texas Town (1958),[17]
1588,Salut cousin! (1996),"[4, 7]"
1589,Schizopolis (1996),[4]
1590,"To Have, or Not (1995)",[7]
1591,Duoluo tianshi (1995),[7]
1592,"Magic Hour, The (1998)",[7]
1593,Death in Brunswick (1991),[4]
1594,Everest (1998),[6]
1595,Shopping (1994),"[0, 15]"
1596,Nemesis 2: Nebula (1995),"[0, 14, 15]"
1597,Romper Stomper (1992),"[0, 7]"
1598,City of Industry (1997),"[5, 15]"
1599,Someone Else's America (1995),[7]
1600,Guantanamera (1994),[4]
1601,Office Killer (1997),[15]
1602,"Price Above Rubies, A (1998)",[7]
1603,Angela (1995),[7]
1604,He Walked by Night (1948),"[5, 9, 15]"
1605,Love Serenade (1996),[4]
1606,Deceiver (1997),[5]
1607,Hurricane Streets (1998),[7]
1608,Buddy (1997),"[1, 3, 7]"
1609,B*A*P*S (1997),[4]
1610,"Truth or Consequences, N.M. (1997)","[0, 5, 13]"
1611,Intimate Relations (1996),[4]
1612,"Leading Man, The (1996)",[13]
1613,Tokyo Fist (1995),"[0, 7]"
1614,"Reluctant Debutante, The (1958)","[4, 7]"
1615,Warriors of Virtue (1997),"[0, 1, 3, 8]"
1616,Desert Winds (1995),[7]
1617,Hugo Pool (1997),[13]
1618,King of New York (1990),"[0, 5]"
1619,All Things Fair (1996),[7]
1620,"Sixth Man, The (1997)",[4]
1621,Butterfly Kiss (1995),[15]
1622,"Paris, France (1993)",[4]
1623,"Cérémonie, La (1995)",[7]
1624,Hush (1998),[15]
1625,Nightwatch (1997),"[10, 15]"
1626,Nobody Loves Me (Keiner liebt mich) (1994),"[4, 7]"
1627,"Wife, The (1995)","[4, 7]"
1628,Lamerica (1994),[7]
1629,Nico Icon (1995),[6]
1630,"Silence of the Palace, The (Saimt el Qusur) (1994)",[7]
1631,"Slingshot, The (1993)","[4, 7]"
1632,Land and Freedom (Tierra y libertad) (1995),[16]
1633,Á köldum klaka (Cold Fever) (1994),"[4, 7]"
1634,Etz Hadomim Tafus (Under the Domin Tree) (1994),[7]
1635,Two Friends (1986) ,[7]
1636,Brothers in Trouble (1995),[7]
1637,Girls Town (1996),[7]
1638,Normal Life (1996),"[5, 7]"
1639,Bitter Sugar (Azucar Amargo) (1996),[7]
1640,"Eighth Day, The (1996)",[7]
1641,Dadetown (1995),[6]
1642,Some Mother's Son (1996),[7]
1643,Angel Baby (1995),[7]
1644,Sudden Manhattan (1996),[4]
1645,"Butcher Boy, The (1998)",[7]
1646,Men With Guns (1997),"[0, 7]"
1647,Hana-bi (1997),"[4, 5, 7]"
1648,"Niagara, Niagara (1997)",[7]
1649,"Big One, The (1997)","[4, 6]"
1650,"Butcher Boy, The (1998)",[7]
1651,"Spanish Prisoner, The (1997)","[7, 15]"
1652,Temptress Moon (Feng Yue) (1996),[13]
1653,Entertaining Angels: The Dorothy Day Story (1996),[7]
1654,Chairman of the Board (1998),[4]
1655,"Favor, The (1994)","[4, 13]"
1656,Little City (1998),"[4, 13]"
1657,Target (1995),"[0, 7]"
1658,"Substance of Fire, The (1996)",[7]
1659,Getting Away With Murder (1996),[4]
1660,Small Faces (1995),[7]
1661,"New Age, The (1994)",[7]
1662,Rough Magic (1995),"[7, 13]"
1663,Nothing Personal (1995),"[7, 16]"
1664,8 Heads in a Duffel Bag (1997),[4]
1665,"Brother's Kiss, A (1997)",[7]
1666,Ripe (1996),[7]
1667,"Next Step, The (1995)",[7]
1668,Wedding Bell Blues (1996),[4]
1669,MURDER and murder (1996),"[5, 7, 12]"
1670,Tainted (1998),"[4, 15]"
1671,"Further Gesture, A (1996)",[7]
1672,Kika (1993),[7]
1673,Mirage (1995),"[0, 15]"
1674,Mamma Roma (1962),[7]
1675,"Sunchaser, The (1996)",[7]
1676,"War at Home, The (1996)",[7]
1677,Sweet Nothing (1995),[7]
1678,Mat' i syn (1997),[7]
1679,B. Monkey (1998),"[13, 15]"
1680,Sliding Doors (1998),"[7, 13]"
1681,You So Crazy (1994),[4]
1682,Scream of Stone (Schrei aus Stein) (1991),[7]
